Unnamed: 0,school,classname,subject,CorrectAnswers,TotalAnswers,CorrectAdaptive,TotalAdaptiveAnswers,TotalAdaptiveExercises,TotalExercises,periode.van,periode.tot,lln.ID.school,van.tot
9944,148,3023549,Rekenen,844.0,1106.0,17.0,28.0,19.0,880.0,aug 2015,jan 2016,6196403,aug2015|jan2016
9945,148,3023549,Spelling,337.0,440.0,0.0,0.0,0.0,353.0,aug 2015,jan 2016,6196403,aug2015|jan2016
9946,148,3023549,Taal,480.0,605.0,0.0,0.0,0.0,482.0,aug 2015,jan 2016,6196403,aug2015|jan2016
9947,148,3023549,Rekenen,1384.0,2031.0,79.0,146.0,95.0,1478.0,aug 2015,jan 2016,7527795,aug2015|jan2016
9948,148,3023549,Spelling,366.0,530.0,0.0,0.0,0.0,376.0,aug 2015,jan 2016,7527795,aug2015|jan2016
9949,148,3023549,Taal,539.0,744.0,19.0,38.0,24.0,548.0,aug 2015,jan 2016,7527795,aug2015|jan2016
9950,148,3023549,Rekenen,774.0,1104.0,51.0,87.0,67.0,852.0,aug 2015,jan 2016,9216996,aug2015|jan2016
9951,148,3023549,Spelling,143.0,190.0,5.0,5.0,5.0,153.0,aug 2015,jan 2016,9216996,aug2015|jan2016
9952,148,3023549,Taal,394.0,558.0,0.0,0.0,0.0,412.0,aug 2015,jan 2016,9216996,aug2015|jan2016
9953,148,3023549,Rekenen,640.0,1259.0,43.0,69.0,56.0,699.0,aug 2015,jan 2016,9107245,aug2015|jan2016
9954,148,3023549,Spelling,192.0,281.0,0.0,0.0,0.0,209.0,aug 2015,jan 2016,9107245,aug2015|jan2016
9955,148,3023549,Taal,358.0,679.0,0.0,0.0,0.0,368.0,aug 2015,jan 2016,9107245,aug2015|jan2016
9956,148,3023549,Automatiseren (extra),1.0,2.0,1.0,2.0,2.0,2.0,aug 2015,jan 2016,9087733,aug2015|jan2016
9957,148,3023549,Rekenen,1308.0,1923.0,169.0,247.0,211.0,1397.0,aug 2015,jan 2016,9087733,aug2015|jan2016
9958,148,3023549,Spelling,173.0,258.0,0.0,0.0,0.0,188.0,aug 2015,jan 2016,9087733,aug2015|jan2016
9959,148,3023549,Taal,408.0,602.0,3.0,4.0,3.0,414.0,aug 2015,jan 2016,9087733,aug2015|jan2016
9960,148,3023549,Woordenschat (extra),7.0,10.0,7.0,10.0,8.0,8.0,aug 2015,jan 2016,9087733,aug2015|jan2016
9961,148,3023549,Rekenen,582.0,931.0,38.0,51.0,42.0,667.0,aug 2015,jan 2016,4416989,aug2015|jan2016
9962,148,3023549,Spelling,172.0,271.0,0.0,0.0,0.0,224.0,aug 2015,jan 2016,4416989,aug2015|jan2016
9963,148,3023549,Taal,381.0,524.0,0.0,0.0,0.0,398.0,aug 2015,jan 2016,4416989,aug2015|jan2016
9964,148,3023549,Rekenen,1412.0,1917.0,187.0,282.0,235.0,1524.0,aug 2015,jan 2016,5406435,aug2015|jan2016
9965,148,3023549,Spelling,359.0,493.0,0.0,0.0,0.0,381.0,aug 2015,jan 2016,5406435,aug2015|jan2016
9966,148,3023549,Taal,530.0,670.0,2.0,4.0,2.0,535.0,aug 2015,jan 2016,5406435,aug2015|jan2016
9967,148,3023549,Rekenen,387.0,625.0,40.0,56.0,48.0,457.0,aug 2015,jan 2016,9592560,aug2015|jan2016
9968,148,3023549,Spelling,90.0,163.0,0.0,0.0,0.0,110.0,aug 2015,jan 2016,9592560,aug2015|jan2016
9969,148,3023549,Taal,239.0,398.0,0.0,0.0,0.0,247.0,aug 2015,jan 2016,9592560,aug2015|jan2016
9970,148,3023549,Rekenen,889.0,1309.0,100.0,148.0,112.0,956.0,aug 2015,jan 2016,4829955,aug2015|jan2016
9971,148,3023549,Spelling,304.0,406.0,9.0,10.0,9.0,312.0,aug 2015,jan 2016,4829955,aug2015|jan2016
9972,148,3023549,Taal,393.0,554.0,0.0,0.0,0.0,395.0,aug 2015,jan 2016,4829955,aug2015|jan2016
9973,148,3023549,Rekenen,1312.0,1752.0,96.0,141.0,103.0,1375.0,aug 2015,jan 2016,5994574,aug2015|jan2016
9974,148,3023549,Spelling,387.0,497.0,0.0,0.0,0.0,400.0,aug 2015,jan 2016,5994574,aug2015|jan2016
9975,148,3023549,Taal,461.0,643.0,1.0,1.0,1.0,465.0,aug 2015,jan 2016,5994574,aug2015|jan2016
9976,148,3023549,Rekenen,279.0,415.0,8.0,19.0,11.0,302.0,aug 2015,jan 2016,9320504,aug2015|jan2016
9977,148,3023549,Spelling,81.0,113.0,0.0,0.0,0.0,86.0,aug 2015,jan 2016,9320504,aug2015|jan2016
9978,148,3023549,Taal,133.0,218.0,24.0,49.0,27.0,136.0,aug 2015,jan 2016,9320504,aug2015|jan2016
9979,148,3023549,Rekenen,1193.0,1771.0,71.0,178.0,97.0,1274.0,aug 2015,jan 2016,4224330,aug2015|jan2016
9980,148,3023549,Spelling,388.0,528.0,3.0,4.0,3.0,398.0,aug 2015,jan 2016,4224330,aug2015|jan2016
9981,148,3023549,Taal,408.0,607.0,0.0,0.0,0.0,411.0,aug 2015,jan 2016,4224330,aug2015|jan2016
9982,148,3023549,Rekenen,1082.0,1492.0,51.0,85.0,63.0,1149.0,aug 2015,jan 2016,9084763,aug2015|jan2016
9983,148,3023549,Spelling,374.0,439.0,0.0,0.0,0.0,378.0,aug 2015,jan 2016,9084763,aug2015|jan2016
9984,148,3023549,Taal,453.0,591.0,14.0,20.0,15.0,456.0,aug 2015,jan 2016,9084763,aug2015|jan2016
9985,148,3023549,Rekenen,552.0,898.0,49.0,70.0,55.0,638.0,aug 2015,jan 2016,4769744,aug2015|jan2016
9986,148,3023549,Spelling,204.0,298.0,0.0,0.0,0.0,226.0,aug 2015,jan 2016,4769744,aug2015|jan2016
9987,148,3023549,Taal,379.0,541.0,2.0,2.0,2.0,384.0,aug 2015,jan 2016,4769744,aug2015|jan2016
9988,148,3023549,Rekenen,878.0,1303.0,18.0,36.0,23.0,925.0,aug 2015,jan 2016,2662432,aug2015|jan2016
9989,148,3023549,Spelling,264.0,354.0,0.0,0.0,0.0,267.0,aug 2015,jan 2016,2662432,aug2015|jan2016
9990,148,3023549,Taal,461.0,684.0,5.0,11.0,5.0,463.0,aug 2015,jan 2016,2662432,aug2015|jan2016
9991,148,3023549,Rekenen,1213.0,1668.0,49.0,80.0,54.0,1289.0,aug 2015,jan 2016,6048033,aug2015|jan2016
9992,148,3023549,Spelling,380.0,482.0,0.0,0.0,0.0,388.0,aug 2015,jan 2016,6048033,aug2015|jan2016
9993,148,3023549,Taal,542.0,706.0,1.0,5.0,1.0,546.0,aug 2015,jan 2016,6048033,aug2015|jan2016
9994,148,3023549,Rekenen,696.0,1221.0,18.0,29.0,20.0,763.0,aug 2015,jan 2016,5377516,aug2015|jan2016
9995,148,3023549,Spelling,224.0,355.0,0.0,0.0,0.0,242.0,aug 2015,jan 2016,5377516,aug2015|jan2016
9996,148,3023549,Taal,358.0,599.0,0.0,0.0,0.0,368.0,aug 2015,jan 2016,5377516,aug2015|jan2016
9997,148,3023549,Rekenen,665.0,873.0,36.0,54.0,43.0,698.0,aug 2015,jan 2016,2829341,aug2015|jan2016
9998,148,3023549,Spelling,267.0,334.0,0.0,0.0,0.0,281.0,aug 2015,jan 2016,2829341,aug2015|jan2016
9999,148,3023549,Taal,254.0,293.0,0.0,0.0,0.0,255.0,aug 2015,jan 2016,2829341,aug2015|jan2016
10000,148,3023549,Rekenen,803.0,1350.0,29.0,67.0,47.0,921.0,aug 2015,jan 2016,2426603,aug2015|jan2016
10001,148,3023549,Spelling,200.0,294.0,0.0,0.0,0.0,233.0,aug 2015,jan 2016,2426603,aug2015|jan2016
10002,148,3023549,Taal,406.0,650.0,0.0,0.0,0.0,428.0,aug 2015,jan 2016,2426603,aug2015|jan2016
10003,148,3023549,Rekenen,685.0,972.0,15.0,30.0,21.0,739.0,aug 2015,jan 2016,5391821,aug2015|jan2016
10004,148,3023549,Spelling,124.0,179.0,8.0,8.0,8.0,140.0,aug 2015,jan 2016,5391821,aug2015|jan2016
10005,148,3023549,Taal,329.0,411.0,0.0,0.0,0.0,334.0,aug 2015,jan 2016,5391821,aug2015|jan2016
10006,148,3023549,Rekenen,893.0,1173.0,113.0,161.0,118.0,946.0,aug 2015,jan 2016,7669568,aug2015|jan2016
10007,148,3023549,Spelling,226.0,330.0,0.0,0.0,0.0,250.0,aug 2015,jan 2016,7669568,aug2015|jan2016
10008,148,3023549,Taal,394.0,500.0,0.0,0.0,0.0,396.0,aug 2015,jan 2016,7669568,aug2015|jan2016
10009,148,3023549,Rekenen,920.0,1362.0,42.0,94.0,55.0,995.0,aug 2015,jan 2016,2297097,aug2015|jan2016
10010,148,3023549,Spelling,212.0,320.0,0.0,0.0,0.0,231.0,aug 2015,jan 2016,2297097,aug2015|jan2016
10011,148,3023549,Taal,513.0,638.0,2.0,2.0,2.0,517.0,aug 2015,jan 2016,2297097,aug2015|jan2016
10012,148,3084260,Rekenen,661.0,974.0,12.0,26.0,13.0,703.0,aug 2015,jan 2016,2445577,aug2015|jan2016
10013,148,3084260,Spelling,352.0,519.0,13.0,23.0,14.0,363.0,aug 2015,jan 2016,2445577,aug2015|jan2016
10014,148,3084260,Taal,284.0,446.0,0.0,0.0,0.0,287.0,aug 2015,jan 2016,2445577,aug2015|jan2016
10015,148,3084260,Technisch Lezen,3.0,4.0,0.0,0.0,0.0,3.0,aug 2015,jan 2016,2445577,aug2015|jan2016
10016,148,3084260,Rekenen,1251.0,2211.0,8.0,139.0,11.0,1356.0,aug 2015,jan 2016,9011633,aug2015|jan2016
10017,148,3084260,Spelling,1638.0,2280.0,17.0,23.0,17.0,1651.0,aug 2015,jan 2016,9011633,aug2015|jan2016
10018,148,3084260,Taal,771.0,1048.0,0.0,0.0,0.0,773.0,aug 2015,jan 2016,9011633,aug2015|jan2016
10019,148,3084260,Technisch Lezen,8.0,12.0,0.0,0.0,0.0,9.0,aug 2015,jan 2016,9011633,aug2015|jan2016
10020,148,3084260,Woordenschat (extra),1.0,1.0,0.0,0.0,0.0,1.0,aug 2015,jan 2016,9011633,aug2015|jan2016
10021,148,3084260,Rekenen,372.0,635.0,10.0,17.0,10.0,396.0,aug 2015,jan 2016,4934302,aug2015|jan2016
10022,148,3084260,Spelling,662.0,938.0,0.0,0.0,0.0,676.0,aug 2015,jan 2016,4934302,aug2015|jan2016
10023,148,3084260,Taal,345.0,519.0,0.0,0.0,0.0,347.0,aug 2015,jan 2016,4934302,aug2015|jan2016
10024,148,3084260,Rekenen,621.0,797.0,56.0,76.0,60.0,666.0,aug 2015,jan 2016,3109770,aug2015|jan2016
10025,148,3084260,Spelling,1422.0,1626.0,41.0,56.0,44.0,1452.0,aug 2015,jan 2016,3109770,aug2015|jan2016
10026,148,3084260,Taal,583.0,673.0,48.0,67.0,52.0,585.0,aug 2015,jan 2016,3109770,aug2015|jan2016
10027,148,3084260,Woordenschat (extra),10.0,17.0,0.0,0.0,0.0,10.0,aug 2015,jan 2016,3109770,aug2015|jan2016
10028,148,3084260,Rekenen,626.0,861.0,106.0,134.0,112.0,676.0,aug 2015,jan 2016,8996380,aug2015|jan2016
10029,148,3084260,Spelling,1416.0,1583.0,50.0,63.0,56.0,1431.0,aug 2015,jan 2016,8996380,aug2015|jan2016
10030,148,3084260,Taal,624.0,742.0,57.0,80.0,60.0,618.0,aug 2015,jan 2016,8996380,aug2015|jan2016
10031,148,3084260,Technisch Lezen,24.0,25.0,0.0,0.0,0.0,25.0,aug 2015,jan 2016,8996380,aug2015|jan2016
10032,148,3084260,Woordenschat (extra),10.0,12.0,0.0,0.0,0.0,10.0,aug 2015,jan 2016,8996380,aug2015|jan2016
10033,148,3084260,Rekenen,855.0,1210.0,168.0,223.0,177.0,924.0,aug 2015,jan 2016,5047328,aug2015|jan2016
10034,148,3084260,Spelling,1209.0,1523.0,4.0,12.0,5.0,1230.0,aug 2015,jan 2016,5047328,aug2015|jan2016
10035,148,3084260,Taal,717.0,875.0,29.0,41.0,32.0,715.0,aug 2015,jan 2016,5047328,aug2015|jan2016
10036,148,3084260,Rekenen,96.0,146.0,0.0,0.0,0.0,106.0,aug 2015,jan 2016,9320504,aug2015|jan2016
10037,148,3084260,Spelling,113.0,130.0,0.0,0.0,0.0,116.0,aug 2015,jan 2016,9320504,aug2015|jan2016
10038,148,3084260,Taal,50.0,68.0,0.0,0.0,0.0,55.0,aug 2015,jan 2016,9320504,aug2015|jan2016
10039,148,3084260,Rekenen,615.0,795.0,1.0,5.0,3.0,644.0,aug 2015,jan 2016,2634694,aug2015|jan2016
10040,148,3084260,Spelling,1138.0,1323.0,28.0,44.0,29.0,1150.0,aug 2015,jan 2016,2634694,aug2015|jan2016
10041,148,3084260,Taal,694.0,743.0,8.0,11.0,8.0,696.0,aug 2015,jan 2016,2634694,aug2015|jan2016
10042,148,3084260,Technisch Lezen,1.0,1.0,0.0,0.0,0.0,1.0,aug 2015,jan 2016,2634694,aug2015|jan2016
10043,148,3084260,Rekenen,1289.0,1825.0,177.0,274.0,195.0,1365.0,aug 2015,jan 2016,5440298,aug2015|jan2016
10044,148,3084260,Spelling,1627.0,1998.0,45.0,56.0,45.0,1649.0,aug 2015,jan 2016,5440298,aug2015|jan2016
10045,148,3084260,Taal,801.0,1017.0,78.0,130.0,81.0,804.0,aug 2015,jan 2016,5440298,aug2015|jan2016
10046,148,3084260,Rekenen,1015.0,1355.0,7.0,17.0,10.0,1143.0,aug 2015,jan 2016,1167801,aug2015|jan2016
10047,148,3084260,Spelling,1073.0,1352.0,5.0,11.0,6.0,1121.0,aug 2015,jan 2016,1167801,aug2015|jan2016
10048,148,3084260,Taal,641.0,836.0,18.0,26.0,19.0,649.0,aug 2015,jan 2016,1167801,aug2015|jan2016
10049,148,3084260,Woordenschat (extra),2.0,5.0,0.0,0.0,0.0,3.0,aug 2015,jan 2016,1167801,aug2015|jan2016
10050,148,3084260,Automatiseren (extra),4.0,13.0,4.0,13.0,5.0,5.0,aug 2015,jan 2016,6552337,aug2015|jan2016
10051,148,3084260,Rekenen,1197.0,1876.0,47.0,67.0,49.0,1247.0,aug 2015,jan 2016,6552337,aug2015|jan2016
10052,148,3084260,Spelling,989.0,1249.0,0.0,0.0,0.0,1001.0,aug 2015,jan 2016,6552337,aug2015|jan2016
10053,148,3084260,Taal,828.0,1045.0,18.0,32.0,20.0,833.0,aug 2015,jan 2016,6552337,aug2015|jan2016
10054,148,3084260,Technisch Lezen,13.0,15.0,2.0,4.0,2.0,13.0,aug 2015,jan 2016,6552337,aug2015|jan2016
10055,148,3084260,Woordenschat (extra),1.0,1.0,0.0,0.0,0.0,1.0,aug 2015,jan 2016,6552337,aug2015|jan2016
10056,148,3084260,Automatiseren (extra),8.0,9.0,0.0,0.0,0.0,9.0,aug 2015,jan 2016,4785019,aug2015|jan2016
10057,148,3084260,Rekenen,1301.0,2239.0,229.0,277.0,237.0,1362.0,aug 2015,jan 2016,4785019,aug2015|jan2016
10058,148,3084260,Spelling,1766.0,2151.0,12.0,12.0,12.0,1793.0,aug 2015,jan 2016,4785019,aug2015|jan2016
10059,148,3084260,Taal,839.0,1136.0,24.0,44.0,29.0,848.0,aug 2015,jan 2016,4785019,aug2015|jan2016
10060,148,3084260,Rekenen,567.0,951.0,51.0,68.0,59.0,657.0,aug 2015,jan 2016,4786907,aug2015|jan2016
10061,148,3084260,Spelling,1542.0,2111.0,77.0,113.0,87.0,1617.0,aug 2015,jan 2016,4786907,aug2015|jan2016
10062,148,3084260,Taal,884.0,1309.0,372.0,572.0,400.0,895.0,aug 2015,jan 2016,4786907,aug2015|jan2016
10063,148,3084260,Automatiseren (extra),28.0,35.0,1.0,1.0,1.0,28.0,aug 2015,jan 2016,3487834,aug2015|jan2016
10064,148,3084260,Rekenen,1320.0,2064.0,139.0,186.0,157.0,1549.0,aug 2015,jan 2016,3487834,aug2015|jan2016
10065,148,3084260,Schrijven,6.0,8.0,6.0,8.0,8.0,8.0,aug 2015,jan 2016,3487834,aug2015|jan2016
10066,148,3084260,Spelling,1224.0,1640.0,15.0,23.0,19.0,1389.0,aug 2015,jan 2016,3487834,aug2015|jan2016
10067,148,3084260,Taal,893.0,1152.0,79.0,124.0,103.0,945.0,aug 2015,jan 2016,3487834,aug2015|jan2016
10068,148,3084260,Technisch Lezen,214.0,254.0,0.0,0.0,0.0,223.0,aug 2015,jan 2016,3487834,aug2015|jan2016
10069,148,3084260,Woordenschat (extra),30.0,38.0,0.0,0.0,0.0,36.0,aug 2015,jan 2016,3487834,aug2015|jan2016
10070,148,3084260,Automatiseren (extra),28.0,39.0,0.0,0.0,0.0,28.0,aug 2015,jan 2016,8538328,aug2015|jan2016
10071,148,3084260,Rekenen,547.0,813.0,113.0,165.0,129.0,578.0,aug 2015,jan 2016,8538328,aug2015|jan2016
10072,148,3084260,Spelling,1091.0,1451.0,0.0,0.0,0.0,1123.0,aug 2015,jan 2016,8538328,aug2015|jan2016
10073,148,3084260,Taal,698.0,1054.0,47.0,78.0,49.0,703.0,aug 2015,jan 2016,8538328,aug2015|jan2016
10074,148,3084260,Technisch Lezen,1.0,1.0,0.0,0.0,0.0,1.0,aug 2015,jan 2016,8538328,aug2015|jan2016
10075,148,3084260,Rekenen,698.0,945.0,53.0,70.0,57.0,749.0,aug 2015,jan 2016,3622105,aug2015|jan2016
10076,148,3084260,Spelling,1052.0,1200.0,21.0,30.0,21.0,1069.0,aug 2015,jan 2016,3622105,aug2015|jan2016
10077,148,3084260,Taal,370.0,425.0,56.0,78.0,58.0,373.0,aug 2015,jan 2016,3622105,aug2015|jan2016
10078,148,3084260,Technisch Lezen,32.0,39.0,0.0,0.0,0.0,33.0,aug 2015,jan 2016,3622105,aug2015|jan2016
32630,148,1608795,Automatiseren (extra),347.0,422.0,0.0,0.0,0.0,197.0,aug 2016,jan 2017,6359098,aug2016|jan2017
32631,148,1608795,Rekenen,1421.0,1727.0,147.0,196.0,156.0,1471.0,aug 2016,jan 2017,6359098,aug2016|jan2017
32632,148,1608795,Spelling,1775.0,2093.0,3.0,4.0,4.0,1622.0,aug 2016,jan 2017,6359098,aug2016|jan2017
32633,148,1608795,Taal,1102.0,1285.0,54.0,70.0,55.0,1106.0,aug 2016,jan 2017,6359098,aug2016|jan2017
32634,148,1608795,Automatiseren (extra),628.0,671.0,0.0,0.0,0.0,382.0,aug 2016,jan 2017,2791331,aug2016|jan2017
32635,148,1608795,Rekenen,1470.0,1670.0,182.0,241.0,192.0,1486.0,aug 2016,jan 2017,2791331,aug2016|jan2017
32636,148,1608795,Spelling,2115.0,2260.0,12.0,27.0,15.0,1821.0,aug 2016,jan 2017,2791331,aug2016|jan2017
32637,148,1608795,Taal,1092.0,1193.0,81.0,101.0,81.0,1087.0,aug 2016,jan 2017,2791331,aug2016|jan2017
32638,148,1608795,Automatiseren (extra),404.0,490.0,49.0,75.0,60.0,251.0,aug 2016,jan 2017,6490681,aug2016|jan2017
32639,148,1608795,Rekenen,1302.0,1637.0,144.0,192.0,154.0,1362.0,aug 2016,jan 2017,6490681,aug2016|jan2017
32640,148,1608795,Spelling,1745.0,1981.0,14.0,22.0,16.0,1571.0,aug 2016,jan 2017,6490681,aug2016|jan2017
32641,148,1608795,Taal,1158.0,1400.0,106.0,132.0,111.0,1167.0,aug 2016,jan 2017,6490681,aug2016|jan2017
32642,148,1608795,Automatiseren (extra),345.0,391.0,0.0,0.0,0.0,187.0,aug 2016,jan 2017,3917632,aug2016|jan2017
32643,148,1608795,Rekenen,1237.0,1553.0,131.0,164.0,137.0,1270.0,aug 2016,jan 2017,3917632,aug2016|jan2017
32644,148,1608795,Spelling,1459.0,1724.0,13.0,22.0,14.0,1314.0,aug 2016,jan 2017,3917632,aug2016|jan2017
32645,148,1608795,Taal,1021.0,1281.0,57.0,79.0,58.0,1028.0,aug 2016,jan 2017,3917632,aug2016|jan2017
32646,148,1608795,Automatiseren (extra),667.0,873.0,39.0,67.0,45.0,418.0,aug 2016,jan 2017,5699900,aug2016|jan2017
32647,148,1608795,Rekenen,1560.0,2161.0,355.0,512.0,390.0,1581.0,aug 2016,jan 2017,5699900,aug2016|jan2017
32648,148,1608795,Spelling,2102.0,2447.0,87.0,143.0,100.0,1880.0,aug 2016,jan 2017,5699900,aug2016|jan2017
32649,148,1608795,Taal,1069.0,1343.0,148.0,214.0,153.0,1061.0,aug 2016,jan 2017,5699900,aug2016|jan2017
32650,148,1608795,Automatiseren (extra),623.0,733.0,2.0,2.0,2.0,439.0,aug 2016,jan 2017,8197148,aug2016|jan2017
32651,148,1608795,Rekenen,1359.0,1861.0,187.0,255.0,204.0,1475.0,aug 2016,jan 2017,8197148,aug2016|jan2017
32652,148,1608795,Spelling,1946.0,2243.0,39.0,53.0,47.0,1740.0,aug 2016,jan 2017,8197148,aug2016|jan2017
32653,148,1608795,Taal,1083.0,1345.0,56.0,66.0,59.0,1099.0,aug 2016,jan 2017,8197148,aug2016|jan2017
32654,148,1608795,Automatiseren (extra),380.0,416.0,9.0,10.0,10.0,226.0,aug 2016,jan 2017,8485620,aug2016|jan2017
32655,148,1608795,Rekenen,1369.0,1592.0,160.0,219.0,169.0,1401.0,aug 2016,jan 2017,8485620,aug2016|jan2017
32656,148,1608795,Spelling,1801.0,2081.0,15.0,22.0,17.0,1570.0,aug 2016,jan 2017,8485620,aug2016|jan2017
32657,148,1608795,Taal,1073.0,1158.0,63.0,83.0,64.0,1073.0,aug 2016,jan 2017,8485620,aug2016|jan2017
32658,148,1608795,Automatiseren (extra),1240.0,1318.0,121.0,141.0,130.0,870.0,aug 2016,jan 2017,7487213,aug2016|jan2017
32659,148,1608795,Rekenen,1548.0,1858.0,242.0,344.0,270.0,1611.0,aug 2016,jan 2017,7487213,aug2016|jan2017
32660,148,1608795,Spelling,2173.0,2306.0,37.0,56.0,45.0,1907.0,aug 2016,jan 2017,7487213,aug2016|jan2017
32661,148,1608795,Taal,1105.0,1208.0,67.0,96.0,76.0,1116.0,aug 2016,jan 2017,7487213,aug2016|jan2017
32662,148,1608795,Automatiseren (extra),377.0,479.0,6.0,6.0,6.0,209.0,aug 2016,jan 2017,9264002,aug2016|jan2017
32663,148,1608795,Rekenen,1375.0,1819.0,196.0,261.0,206.0,1425.0,aug 2016,jan 2017,9264002,aug2016|jan2017
32664,148,1608795,Spelling,1729.0,2057.0,32.0,44.0,33.0,1442.0,aug 2016,jan 2017,9264002,aug2016|jan2017
32665,148,1608795,Taal,994.0,1305.0,83.0,136.0,85.0,992.0,aug 2016,jan 2017,9264002,aug2016|jan2017
32666,148,1608795,Automatiseren (extra),1106.0,1230.0,0.0,0.0,0.0,734.0,aug 2016,jan 2017,9320504,aug2016|jan2017
32667,148,1608795,Rekenen,1537.0,1852.0,260.0,341.0,282.0,1579.0,aug 2016,jan 2017,9320504,aug2016|jan2017
32668,148,1608795,Spelling,1846.0,2146.0,24.0,39.0,28.0,1594.0,aug 2016,jan 2017,9320504,aug2016|jan2017
32669,148,1608795,Taal,1112.0,1268.0,135.0,179.0,137.0,1112.0,aug 2016,jan 2017,9320504,aug2016|jan2017
32670,148,1608795,Automatiseren (extra),350.0,441.0,1.0,2.0,2.0,271.0,aug 2016,jan 2017,9311257,aug2016|jan2017
32671,148,1608795,Rekenen,1117.0,1647.0,106.0,168.0,149.0,1244.0,aug 2016,jan 2017,9311257,aug2016|jan2017
32672,148,1608795,Spelling,1665.0,2121.0,43.0,69.0,52.0,1545.0,aug 2016,jan 2017,9311257,aug2016|jan2017
32673,148,1608795,Taal,1110.0,1534.0,91.0,143.0,108.0,1157.0,aug 2016,jan 2017,9311257,aug2016|jan2017
32674,148,1608795,Automatiseren (extra),356.0,413.0,0.0,0.0,0.0,201.0,aug 2016,jan 2017,8196397,aug2016|jan2017
32675,148,1608795,Rekenen,1200.0,1423.0,87.0,118.0,93.0,1244.0,aug 2016,jan 2017,8196397,aug2016|jan2017
32676,148,1608795,Spelling,1355.0,1576.0,0.0,0.0,0.0,1255.0,aug 2016,jan 2017,8196397,aug2016|jan2017
32677,148,1608795,Taal,905.0,1057.0,11.0,14.0,11.0,911.0,aug 2016,jan 2017,8196397,aug2016|jan2017
32678,148,1608795,Automatiseren (extra),1975.0,2045.0,0.0,0.0,0.0,1608.0,aug 2016,jan 2017,1526680,aug2016|jan2017
32679,148,1608795,Rekenen,1532.0,1738.0,242.0,332.0,272.0,1565.0,aug 2016,jan 2017,1526680,aug2016|jan2017
32680,148,1608795,Spelling,2000.0,2154.0,15.0,30.0,20.0,1712.0,aug 2016,jan 2017,1526680,aug2016|jan2017
32681,148,1608795,Taal,1057.0,1177.0,78.0,103.0,81.0,1062.0,aug 2016,jan 2017,1526680,aug2016|jan2017
32682,148,1608795,Automatiseren (extra),100.0,112.0,0.0,0.0,0.0,77.0,aug 2016,jan 2017,9320504,aug2016|jan2017
32683,148,1608795,Rekenen,507.0,616.0,20.0,27.0,22.0,526.0,aug 2016,jan 2017,9320504,aug2016|jan2017
32684,148,1608795,Spelling,714.0,809.0,1.0,2.0,1.0,631.0,aug 2016,jan 2017,9320504,aug2016|jan2017
32685,148,1608795,Taal,227.0,268.0,27.0,33.0,28.0,228.0,aug 2016,jan 2017,9320504,aug2016|jan2017
32686,148,1608795,Automatiseren (extra),189.0,250.0,0.0,0.0,0.0,137.0,aug 2016,jan 2017,2607030,aug2016|jan2017
32687,148,1608795,Rekenen,280.0,451.0,9.0,26.0,18.0,358.0,aug 2016,jan 2017,2607030,aug2016|jan2017
32688,148,1608795,Spelling,1411.0,2010.0,2.0,2.0,2.0,1354.0,aug 2016,jan 2017,2607030,aug2016|jan2017
